O'Brien Schofield,N/A,N/A,N/A,1,2,5,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Scott,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,7,6,N/A,N/A,N/A,N/A,N/A,N/A
Trevor Scott,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Clint Session,N/A,N/A,N/A,2,7,7,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adam Seward,N/A,N/A,N/A,N/A,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Scott Shanle,N/A,N/A,N/A,N/A,N/A,2,5,8,5,7,7,6,7,N/A,N/A,N/A,N/A,N/A
Darryl Sharpton,N/A,N/A,2,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Matt Shaughnessy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tim Shaw,N/A,N/A,N/A,1,N/A,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan Shazier,N/A,N/A,2,7,10,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jabaal Sheard,N/A,N/A,N/A,N/A,5,3,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cameron Sheffield,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Prince Shembo,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kelvin Sheppard,N/A,N/A,N/A,4,5,4,1,6,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Siler,N/A,N/A,2,1,5,3,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
John Simon,N/A,N/A,N/A,N/A,N/A,6,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ernie Sims,N/A,N/A,6,6,5,3,6,2,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eugene Sims,N/A,N/A,N/A,N/A,1,1,2,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Clint Sintim,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aldon Smith,N/A,N/A,N/A,15,5,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Smith,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D.J. Smith,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl Smith,N/A,N/A,8,9,9,8,6,7,6,9,N/A,10,9,8,6,N/A,N/A,N/A
Malcolm Smith,N/A,N/A,1,3,6,3,7,7,N/A,3,N/A,3,4,N/A,N/A,N/A,N/A,N/A
Marcus Smith,N/A,N/A,N/A,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike Smith,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Raonall Smith,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Telvin Smith,N/A,N/A,N/A,6,7,9,14,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Will Smith,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Martrell Spaight,N/A,N/A,N/A,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Speegle,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Noah Spence,N/A,N/A,3,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sean Spence,N/A,N/A,N/A,N/A,5,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthony Spencer,N/A,N/A,N/A,3,N/A,9,6,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cody Spencer,N/A,N/A,N/A,N/A,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Spikes,N/A,N/A,N/A,4,3,7,6,6,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Austin Spitler,N/A,N/A,N/A,N/A,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dominique Stevenson,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andy Studebaker,N/A,N/A,N/A,N/A,3,2,3,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nathan Stupar,N/A,N/A,N/A,N/A,N/A,N/A,1,3,4,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terrell Suggs,N/A,4,12,N/A,13,6,17,7,11,17,4,12,8,N/A,7,11,10,5
Stevenson Sylvester,N/A,N/A,2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lofa Tatupu,N/A,N/A,N/A,12,11,15,6,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ben Taylor,N/A,N/A,N/A,N/A,N/A,5,N/A,7,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Davion Taylor,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hilee Taylor,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Manti Te'o,N/A,N/A,5,3,6,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Thomas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,7,10,7,N/A,5,N/A,N/A,N/A,N/A
Dontarrious Thomas,N/A,N/A,N/A,N/A,2,2,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
J.T. Thomas,N/A,N/A,N/A,N/A,1,2,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pat Thomas,N/A,N/A,1,N/A,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert Thomas,N/A,N/A,5,5,4,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chaun Thompson,N/A,N/A,N/A,1,6,7,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Thornton,N/A,N/A,N/A,N/A,1,8,6,7,5,9,8,4,N/A,N/A,N/A,N/A,N/A,N/A
Odell Thurman,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lawrence Timmons,N/A,2,4,7,11,10,11,8,12,9,9,6,N/A,N/A,N/A,N/A,N/A,N/A
Pisa Tinoisamoa,N/A,N/A,8,6,6,4,4,6,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Korey Toomer,N/A,N/A,N/A,N/A,N/A,N/A,1,1,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reggie Torbor,N/A,N/A,N/A,2,5,2,3,2,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adrian Tracy,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Danny Trevathan,N/A,N/A,2,9,N/A,9,4,7,10,5,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan Tripp,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sean Tufts,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stephen Tulloch,N/A,2,2,7,6,8,9,7,8,N/A,7,1,N/A,N/A,N/A,N/A,N/A,N/A
Kemoko Turay,N/A,N/A,N/A,3,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Derrek Tuszka,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Courtney Upshaw,N/A,N/A,N/A,6,7,6,7,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tanner Vallejo,N/A,N/A,N/A,1,2,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyle Van Noy,N/A,N/A,N/A,1,1,5,7,10,13,8,7,7,N/A,N/A,N/A,N/A,N/A,N/A
Olivier Vernon,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Vigil,N/A,N/A,N/A,1,5,4,8,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jonathan Vilma,N/A,N/A,10,9,7,N/A,8,10,9,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Vobora,N/A,N/A,1,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Erik Walden,N/A,N/A,N/A,N/A,N/A,N/A,6,5,7,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A
Joe Walker,N/A,N/A,N/A,N/A,N/A,2,1,4,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Wallace,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rian Wallace,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeMarcus Ware,N/A,N/A,N/A,8,11,14,15,16,11,15,11,N/A,N/A,8,4,N/A,N/A,N/A
Cornelius Washington,N/A,N/A,N/A,N/A,N/A,1,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl Washington,N/A,N/A,N/A,N/A,5,8,16,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthony Waters,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Courtney Watson,N/A,N/A,N/A,N/A,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dekoda Watson,N/A,N/A,2,2,2,3,1,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stephen Weatherly,N/A,N/A,N/A,1,N/A,2,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sean Weatherspoon,N/A,N/A,N/A,3,9,7,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bjoern Werner,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Philip Wheeler,N/A,N/A,N/A,N/A,1,4,3,4,7,8,2,2,2,N/A,N/A,N/A,N/A,N/A
Chris White,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tahir Whitehead,N/A,N/A,1,1,8,4,7,8,7,7,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyle Wilber,N/A,N/A,N/A,1,3,2,3,2,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A
Matt Wilhelm,N/A,N/A,N/A,N/A,2,1,8,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gerris Wilkinson,N/A,N/A,N/A,2,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antwione Williams,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D.J. Williams,N/A,N/A,8,6,7,7,4,8,6,7,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A
Demorrio Williams,N/A,N/A,N/A,N/A,2,8,5,7,4,6,1,1,4,N/A,N/A,N/A,N/A,N/A
Jacquian Williams,N/A,N/A,N/A,3,2,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamar Williams,N/A,N/A,N/A,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jason Williams,N/A,N/A,N/A,N/A,1,1,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leon Williams,N/A,N/A,N/A,2,5,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P.J. Williams,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sam Williams,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tourek Williams,N/A,N/A,3,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vince Williams,N/A,N/A,N/A,N/A,5,2,2,3,8,8,4,8,N/A,N/A,N/A,N/A,N/A,N/A
Avery Williamson,N/A,N/A,6,7,9,7,9,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan Willis,N/A,N/A,2,2,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Patrick Willis,N/A,N/A,17,13,20,14,16,15,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Damien Wilson,N/A,N/A,1,4,4,4,7,6,7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Martez Wilson,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ramik Wilson,N/A,N/A,N/A,2,7,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kamerion Wimbley,N/A,N/A,N/A,8,6,7,6,7,7,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A
Will Witherspoon,N/A,N/A,6,8,8,9,7,7,5,7,7,7,3,3,N/A,N/A,N/A,N/A
LaMarr Woodley,N/A,N/A,N/A,N/A,11,14,11,7,7,5,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A
Jason Worilds,N/A,N/A,N/A,5,N/A,6,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cornelius Wortham,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
K.J. Wright,N/A,N/A,7,9,7,8,9,11,8,N/A,8,7,4,N/A,N/A,N/A,N/A,N/A
Scooby Wright III,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kenny Young,N/A,N/A,N/A,N/A,4,3,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Willie Young,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,5,N/A,N/A,N/A,N/A,N/A,N/A
